id,tag,img_path
12318,button,..\..\..\data\cropped-by-semantic-tag\12318.png
12319,header,..\..\..\data\cropped-by-semantic-tag\12319.png
12320,form,..\..\..\data\cropped-by-semantic-tag\12320.png
12321,input,..\..\..\data\cropped-by-semantic-tag\12321.png
12322,footer,..\..\..\data\cropped-by-semantic-tag\12322.png
12323,button,..\..\..\data\cropped-by-semantic-tag\12323.png
12324,button,..\..\..\data\cropped-by-semantic-tag\12324.png
12325,form,..\..\..\data\cropped-by-semantic-tag\12325.png
12326,input,..\..\..\data\cropped-by-semantic-tag\12326.png
12327,button,..\..\..\data\cropped-by-semantic-tag\12327.png
12328,button,..\..\..\data\cropped-by-semantic-tag\12328.png
12329,form,..\..\..\data\cropped-by-semantic-tag\12329.png
12330,input,..\..\..\data\cropped-by-semantic-tag\12330.png
12331,h1,..\..\..\data\cropped-by-semantic-tag\12331.png
12332,button,..\..\..\data\cropped-by-semantic-tag\12332.png
12333,button,..\..\..\data\cropped-by-semantic-tag\12333.png
12334,h3,..\..\..\data\cropped-by-semantic-tag\12334.png
12335,button,..\..\..\data\cropped-by-semantic-tag\12335.png
12336,h3,..\..\..\data\cropped-by-semantic-tag\12336.png
12337,button,..\..\..\data\cropped-by-semantic-tag\12337.png
12338,h2,..\..\..\data\cropped-by-semantic-tag\12338.png
12339,button,..\..\..\data\cropped-by-semantic-tag\12339.png
12340,button,..\..\..\data\cropped-by-semantic-tag\12340.png
12341,button,..\..\..\data\cropped-by-semantic-tag\12341.png
12342,button,..\..\..\data\cropped-by-semantic-tag\12342.png
12343,button,..\..\..\data\cropped-by-semantic-tag\12343.png
12344,button,..\..\..\data\cropped-by-semantic-tag\12344.png
12345,h3,..\..\..\data\cropped-by-semantic-tag\12345.png
12346,h3,..\..\..\data\cropped-by-semantic-tag\12346.png
12347,button,..\..\..\data\cropped-by-semantic-tag\12347.png
12348,button,..\..\..\data\cropped-by-semantic-tag\12348.png
12349,a,..\..\..\data\cropped-by-semantic-tag\12349.png
12350,a,..\..\..\data\cropped-by-semantic-tag\12350.png
12351,button,..\..\..\data\cropped-by-semantic-tag\12351.png
12352,button,..\..\..\data\cropped-by-semantic-tag\12352.png
12353,button,..\..\..\data\cropped-by-semantic-tag\12353.png
12354,header,..\..\..\data\cropped-by-semantic-tag\12354.png
12355,button,..\..\..\data\cropped-by-semantic-tag\12355.png
12356,h2,..\..\..\data\cropped-by-semantic-tag\12356.png
12357,h2,..\..\..\data\cropped-by-semantic-tag\12357.png
12358,h2,..\..\..\data\cropped-by-semantic-tag\12358.png
12359,h2,..\..\..\data\cropped-by-semantic-tag\12359.png
12360,a,..\..\..\data\cropped-by-semantic-tag\12360.png
12361,h2,..\..\..\data\cropped-by-semantic-tag\12361.png
12362,h2,..\..\..\data\cropped-by-semantic-tag\12362.png
12363,h2,..\..\..\data\cropped-by-semantic-tag\12363.png
12364,h2,..\..\..\data\cropped-by-semantic-tag\12364.png
12365,h2,..\..\..\data\cropped-by-semantic-tag\12365.png
12366,h2,..\..\..\data\cropped-by-semantic-tag\12366.png
12367,h2,..\..\..\data\cropped-by-semantic-tag\12367.png
12368,h2,..\..\..\data\cropped-by-semantic-tag\12368.png
12369,h2,..\..\..\data\cropped-by-semantic-tag\12369.png
12370,h2,..\..\..\data\cropped-by-semantic-tag\12370.png
12371,h2,..\..\..\data\cropped-by-semantic-tag\12371.png
12372,h2,..\..\..\data\cropped-by-semantic-tag\12372.png
12373,h2,..\..\..\data\cropped-by-semantic-tag\12373.png
12374,h2,..\..\..\data\cropped-by-semantic-tag\12374.png
12375,h2,..\..\..\data\cropped-by-semantic-tag\12375.png
12376,a,..\..\..\data\cropped-by-semantic-tag\12376.png
12377,h2,..\..\..\data\cropped-by-semantic-tag\12377.png
12378,h2,..\..\..\data\cropped-by-semantic-tag\12378.png
12379,form,..\..\..\data\cropped-by-semantic-tag\12379.png
12380,input,..\..\..\data\cropped-by-semantic-tag\12380.png
12381,input,..\..\..\data\cropped-by-semantic-tag\12381.png
12382,input,..\..\..\data\cropped-by-semantic-tag\12382.png
12383,input,..\..\..\data\cropped-by-semantic-tag\12383.png
12384,input,..\..\..\data\cropped-by-semantic-tag\12384.png
12385,input,..\..\..\data\cropped-by-semantic-tag\12385.png
12386,input,..\..\..\data\cropped-by-semantic-tag\12386.png
12387,input,..\..\..\data\cropped-by-semantic-tag\12387.png
12388,h3,..\..\..\data\cropped-by-semantic-tag\12388.png
12389,input,..\..\..\data\cropped-by-semantic-tag\12389.png
12390,button,..\..\..\data\cropped-by-semantic-tag\12390.png
12391,h2,..\..\..\data\cropped-by-semantic-tag\12391.png
12392,h2,..\..\..\data\cropped-by-semantic-tag\12392.png
12393,h2,..\..\..\data\cropped-by-semantic-tag\12393.png
12394,a,..\..\..\data\cropped-by-semantic-tag\12394.png
12395,h2,..\..\..\data\cropped-by-semantic-tag\12395.png
12396,h2,..\..\..\data\cropped-by-semantic-tag\12396.png
12397,h2,..\..\..\data\cropped-by-semantic-tag\12397.png
12398,h2,..\..\..\data\cropped-by-semantic-tag\12398.png
12399,h2,..\..\..\data\cropped-by-semantic-tag\12399.png
12400,h2,..\..\..\data\cropped-by-semantic-tag\12400.png
12401,h2,..\..\..\data\cropped-by-semantic-tag\12401.png
12402,h2,..\..\..\data\cropped-by-semantic-tag\12402.png
12403,h2,..\..\..\data\cropped-by-semantic-tag\12403.png
12404,h2,..\..\..\data\cropped-by-semantic-tag\12404.png
12405,h2,..\..\..\data\cropped-by-semantic-tag\12405.png
12406,a,..\..\..\data\cropped-by-semantic-tag\12406.png
12407,h2,..\..\..\data\cropped-by-semantic-tag\12407.png
12408,h2,..\..\..\data\cropped-by-semantic-tag\12408.png
12409,h2,..\..\..\data\cropped-by-semantic-tag\12409.png
12410,h2,..\..\..\data\cropped-by-semantic-tag\12410.png
12411,h2,..\..\..\data\cropped-by-semantic-tag\12411.png
12412,h2,..\..\..\data\cropped-by-semantic-tag\12412.png
12413,h2,..\..\..\data\cropped-by-semantic-tag\12413.png
12414,h2,..\..\..\data\cropped-by-semantic-tag\12414.png
12415,h2,..\..\..\data\cropped-by-semantic-tag\12415.png
12416,h2,..\..\..\data\cropped-by-semantic-tag\12416.png
12417,h2,..\..\..\data\cropped-by-semantic-tag\12417.png
12418,h2,..\..\..\data\cropped-by-semantic-tag\12418.png
12419,h2,..\..\..\data\cropped-by-semantic-tag\12419.png
12420,h2,..\..\..\data\cropped-by-semantic-tag\12420.png
12421,h2,..\..\..\data\cropped-by-semantic-tag\12421.png
12422,h2,..\..\..\data\cropped-by-semantic-tag\12422.png
12423,h2,..\..\..\data\cropped-by-semantic-tag\12423.png
12424,h2,..\..\..\data\cropped-by-semantic-tag\12424.png
12425,h2,..\..\..\data\cropped-by-semantic-tag\12425.png
12426,button,..\..\..\data\cropped-by-semantic-tag\12426.png
12427,button,..\..\..\data\cropped-by-semantic-tag\12427.png
12428,button,..\..\..\data\cropped-by-semantic-tag\12428.png
12429,h1,..\..\..\data\cropped-by-semantic-tag\12429.png
12430,h2,..\..\..\data\cropped-by-semantic-tag\12430.png
12431,h2,..\..\..\data\cropped-by-semantic-tag\12431.png
12432,h3,..\..\..\data\cropped-by-semantic-tag\12432.png
12433,h3,..\..\..\data\cropped-by-semantic-tag\12433.png
12434,h3,..\..\..\data\cropped-by-semantic-tag\12434.png
12435,h2,..\..\..\data\cropped-by-semantic-tag\12435.png
12436,h3,..\..\..\data\cropped-by-semantic-tag\12436.png
12437,h3,..\..\..\data\cropped-by-semantic-tag\12437.png
12438,h3,..\..\..\data\cropped-by-semantic-tag\12438.png
12439,h2,..\..\..\data\cropped-by-semantic-tag\12439.png
12440,h4,..\..\..\data\cropped-by-semantic-tag\12440.png
12441,h4,..\..\..\data\cropped-by-semantic-tag\12441.png
12442,h4,..\..\..\data\cropped-by-semantic-tag\12442.png
12443,h4,..\..\..\data\cropped-by-semantic-tag\12443.png
12444,h4,..\..\..\data\cropped-by-semantic-tag\12444.png
12445,a,..\..\..\data\cropped-by-semantic-tag\12445.png
12446,h4,..\..\..\data\cropped-by-semantic-tag\12446.png
12447,h4,..\..\..\data\cropped-by-semantic-tag\12447.png
12448,h4,..\..\..\data\cropped-by-semantic-tag\12448.png
12449,h4,..\..\..\data\cropped-by-semantic-tag\12449.png
12450,h4,..\..\..\data\cropped-by-semantic-tag\12450.png
12451,h4,..\..\..\data\cropped-by-semantic-tag\12451.png
12452,h4,..\..\..\data\cropped-by-semantic-tag\12452.png
12453,h4,..\..\..\data\cropped-by-semantic-tag\12453.png
12454,h4,..\..\..\data\cropped-by-semantic-tag\12454.png
12455,h4,..\..\..\data\cropped-by-semantic-tag\12455.png
12456,h4,..\..\..\data\cropped-by-semantic-tag\12456.png
12457,h4,..\..\..\data\cropped-by-semantic-tag\12457.png
12458,h4,..\..\..\data\cropped-by-semantic-tag\12458.png
12459,h4,..\..\..\data\cropped-by-semantic-tag\12459.png
12460,h2,..\..\..\data\cropped-by-semantic-tag\12460.png
12461,h1,..\..\..\data\cropped-by-semantic-tag\12461.png
12462,h1,..\..\..\data\cropped-by-semantic-tag\12462.png
12463,h1,..\..\..\data\cropped-by-semantic-tag\12463.png
12464,a,..\..\..\data\cropped-by-semantic-tag\12464.png
12465,h1,..\..\..\data\cropped-by-semantic-tag\12465.png
12466,button,..\..\..\data\cropped-by-semantic-tag\12466.png
12467,button,..\..\..\data\cropped-by-semantic-tag\12467.png
12468,button,..\..\..\data\cropped-by-semantic-tag\12468.png
12469,header,..\..\..\data\cropped-by-semantic-tag\12469.png
12470,button,..\..\..\data\cropped-by-semantic-tag\12470.png
12471,a,..\..\..\data\cropped-by-semantic-tag\12471.png
12472,h1,..\..\..\data\cropped-by-semantic-tag\12472.png
12473,form,..\..\..\data\cropped-by-semantic-tag\12473.png
12474,input,..\..\..\data\cropped-by-semantic-tag\12474.png
12475,button,..\..\..\data\cropped-by-semantic-tag\12475.png
12476,h3,..\..\..\data\cropped-by-semantic-tag\12476.png
12477,h3,..\..\..\data\cropped-by-semantic-tag\12477.png
12478,h3,..\..\..\data\cropped-by-semantic-tag\12478.png
12479,h3,..\..\..\data\cropped-by-semantic-tag\12479.png
12480,h3,..\..\..\data\cropped-by-semantic-tag\12480.png
12481,h3,..\..\..\data\cropped-by-semantic-tag\12481.png
12482,h1,..\..\..\data\cropped-by-semantic-tag\12482.png
12483,button,..\..\..\data\cropped-by-semantic-tag\12483.png
12484,form,..\..\..\data\cropped-by-semantic-tag\12484.png
12485,input,..\..\..\data\cropped-by-semantic-tag\12485.png
12486,button,..\..\..\data\cropped-by-semantic-tag\12486.png
12487,h3,..\..\..\data\cropped-by-semantic-tag\12487.png
12488,h3,..\..\..\data\cropped-by-semantic-tag\12488.png
12489,h3,..\..\..\data\cropped-by-semantic-tag\12489.png
12490,h3,..\..\..\data\cropped-by-semantic-tag\12490.png
12491,h3,..\..\..\data\cropped-by-semantic-tag\12491.png
12492,h1,..\..\..\data\cropped-by-semantic-tag\12492.png
12493,button,..\..\..\data\cropped-by-semantic-tag\12493.png
12494,form,..\..\..\data\cropped-by-semantic-tag\12494.png
12495,input,..\..\..\data\cropped-by-semantic-tag\12495.png
12496,button,..\..\..\data\cropped-by-semantic-tag\12496.png
12497,h3,..\..\..\data\cropped-by-semantic-tag\12497.png
12498,h3,..\..\..\data\cropped-by-semantic-tag\12498.png
12499,h3,..\..\..\data\cropped-by-semantic-tag\12499.png
12500,h3,..\..\..\data\cropped-by-semantic-tag\12500.png
12501,h3,..\..\..\data\cropped-by-semantic-tag\12501.png
12502,h3,..\..\..\data\cropped-by-semantic-tag\12502.png
12503,h1,..\..\..\data\cropped-by-semantic-tag\12503.png
12504,button,..\..\..\data\cropped-by-semantic-tag\12504.png
12505,form,..\..\..\data\cropped-by-semantic-tag\12505.png
12506,input,..\..\..\data\cropped-by-semantic-tag\12506.png
12507,button,..\..\..\data\cropped-by-semantic-tag\12507.png
12508,h3,..\..\..\data\cropped-by-semantic-tag\12508.png
12509,h3,..\..\..\data\cropped-by-semantic-tag\12509.png
12510,h3,..\..\..\data\cropped-by-semantic-tag\12510.png
12511,h3,..\..\..\data\cropped-by-semantic-tag\12511.png
12512,h3,..\..\..\data\cropped-by-semantic-tag\12512.png
12513,h3,..\..\..\data\cropped-by-semantic-tag\12513.png
12514,h1,..\..\..\data\cropped-by-semantic-tag\12514.png
12515,button,..\..\..\data\cropped-by-semantic-tag\12515.png
12516,form,..\..\..\data\cropped-by-semantic-tag\12516.png
12517,input,..\..\..\data\cropped-by-semantic-tag\12517.png
12518,button,..\..\..\data\cropped-by-semantic-tag\12518.png
12519,h3,..\..\..\data\cropped-by-semantic-tag\12519.png
12520,h3,..\..\..\data\cropped-by-semantic-tag\12520.png
12521,h3,..\..\..\data\cropped-by-semantic-tag\12521.png
12522,h3,..\..\..\data\cropped-by-semantic-tag\12522.png
12523,a,..\..\..\data\cropped-by-semantic-tag\12523.png
12524,h3,..\..\..\data\cropped-by-semantic-tag\12524.png
12525,h3,..\..\..\data\cropped-by-semantic-tag\12525.png
12526,h1,..\..\..\data\cropped-by-semantic-tag\12526.png
12527,button,..\..\..\data\cropped-by-semantic-tag\12527.png
12528,form,..\..\..\data\cropped-by-semantic-tag\12528.png
12529,input,..\..\..\data\cropped-by-semantic-tag\12529.png
12530,button,..\..\..\data\cropped-by-semantic-tag\12530.png
12531,h3,..\..\..\data\cropped-by-semantic-tag\12531.png
12532,h3,..\..\..\data\cropped-by-semantic-tag\12532.png
12533,h3,..\..\..\data\cropped-by-semantic-tag\12533.png
12534,a,..\..\..\data\cropped-by-semantic-tag\12534.png
12535,h3,..\..\..\data\cropped-by-semantic-tag\12535.png
12536,h3,..\..\..\data\cropped-by-semantic-tag\12536.png
12537,h3,..\..\..\data\cropped-by-semantic-tag\12537.png
12538,h1,..\..\..\data\cropped-by-semantic-tag\12538.png
12539,button,..\..\..\data\cropped-by-semantic-tag\12539.png
12540,form,..\..\..\data\cropped-by-semantic-tag\12540.png
12541,input,..\..\..\data\cropped-by-semantic-tag\12541.png
12542,button,..\..\..\data\cropped-by-semantic-tag\12542.png
12543,h3,..\..\..\data\cropped-by-semantic-tag\12543.png
12544,h3,..\..\..\data\cropped-by-semantic-tag\12544.png
12545,h3,..\..\..\data\cropped-by-semantic-tag\12545.png
12546,h3,..\..\..\data\cropped-by-semantic-tag\12546.png
12547,a,..\..\..\data\cropped-by-semantic-tag\12547.png
12548,h3,..\..\..\data\cropped-by-semantic-tag\12548.png
12549,h3,..\..\..\data\cropped-by-semantic-tag\12549.png
12550,h1,..\..\..\data\cropped-by-semantic-tag\12550.png
12551,button,..\..\..\data\cropped-by-semantic-tag\12551.png
12552,form,..\..\..\data\cropped-by-semantic-tag\12552.png
12553,input,..\..\..\data\cropped-by-semantic-tag\12553.png
12554,button,..\..\..\data\cropped-by-semantic-tag\12554.png
12555,h3,..\..\..\data\cropped-by-semantic-tag\12555.png
12556,h3,..\..\..\data\cropped-by-semantic-tag\12556.png
12557,h3,..\..\..\data\cropped-by-semantic-tag\12557.png
12558,h3,..\..\..\data\cropped-by-semantic-tag\12558.png
12559,h3,..\..\..\data\cropped-by-semantic-tag\12559.png
12560,h3,..\..\..\data\cropped-by-semantic-tag\12560.png
12561,h1,..\..\..\data\cropped-by-semantic-tag\12561.png
12562,button,..\..\..\data\cropped-by-semantic-tag\12562.png
12563,form,..\..\..\data\cropped-by-semantic-tag\12563.png
12564,input,..\..\..\data\cropped-by-semantic-tag\12564.png
12565,button,..\..\..\data\cropped-by-semantic-tag\12565.png
12566,h3,..\..\..\data\cropped-by-semantic-tag\12566.png
12567,a,..\..\..\data\cropped-by-semantic-tag\12567.png
12568,h3,..\..\..\data\cropped-by-semantic-tag\12568.png
12569,h3,..\..\..\data\cropped-by-semantic-tag\12569.png
12570,h3,..\..\..\data\cropped-by-semantic-tag\12570.png
12571,h3,..\..\..\data\cropped-by-semantic-tag\12571.png
12572,h3,..\..\..\data\cropped-by-semantic-tag\12572.png
12573,h1,..\..\..\data\cropped-by-semantic-tag\12573.png
12574,button,..\..\..\data\cropped-by-semantic-tag\12574.png
12575,form,..\..\..\data\cropped-by-semantic-tag\12575.png
12576,input,..\..\..\data\cropped-by-semantic-tag\12576.png
12577,button,..\..\..\data\cropped-by-semantic-tag\12577.png
12578,h3,..\..\..\data\cropped-by-semantic-tag\12578.png
12579,h3,..\..\..\data\cropped-by-semantic-tag\12579.png
12580,h3,..\..\..\data\cropped-by-semantic-tag\12580.png
12581,h3,..\..\..\data\cropped-by-semantic-tag\12581.png
12582,h3,..\..\..\data\cropped-by-semantic-tag\12582.png
12583,h3,..\..\..\data\cropped-by-semantic-tag\12583.png
12584,h1,..\..\..\data\cropped-by-semantic-tag\12584.png
12585,a,..\..\..\data\cropped-by-semantic-tag\12585.png
12586,button,..\..\..\data\cropped-by-semantic-tag\12586.png
12587,form,..\..\..\data\cropped-by-semantic-tag\12587.png
12588,input,..\..\..\data\cropped-by-semantic-tag\12588.png
12589,button,..\..\..\data\cropped-by-semantic-tag\12589.png
12590,h3,..\..\..\data\cropped-by-semantic-tag\12590.png
12591,h3,..\..\..\data\cropped-by-semantic-tag\12591.png
12592,h3,..\..\..\data\cropped-by-semantic-tag\12592.png
12593,h3,..\..\..\data\cropped-by-semantic-tag\12593.png
12594,h3,..\..\..\data\cropped-by-semantic-tag\12594.png
12595,h3,..\..\..\data\cropped-by-semantic-tag\12595.png
12596,h1,..\..\..\data\cropped-by-semantic-tag\12596.png
12597,button,..\..\..\data\cropped-by-semantic-tag\12597.png
12598,form,..\..\..\data\cropped-by-semantic-tag\12598.png
12599,input,..\..\..\data\cropped-by-semantic-tag\12599.png
12600,button,..\..\..\data\cropped-by-semantic-tag\12600.png
12601,h3,..\..\..\data\cropped-by-semantic-tag\12601.png
12602,h3,..\..\..\data\cropped-by-semantic-tag\12602.png
12603,h3,..\..\..\data\cropped-by-semantic-tag\12603.png
12604,h3,..\..\..\data\cropped-by-semantic-tag\12604.png
12605,a,..\..\..\data\cropped-by-semantic-tag\12605.png
12606,button,..\..\..\data\cropped-by-semantic-tag\12606.png
12607,form,..\..\..\data\cropped-by-semantic-tag\12607.png
12608,input,..\..\..\data\cropped-by-semantic-tag\12608.png
12609,button,..\..\..\data\cropped-by-semantic-tag\12609.png
12610,button,..\..\..\data\cropped-by-semantic-tag\12610.png
12611,button,..\..\..\data\cropped-by-semantic-tag\12611.png
12612,button,..\..\..\data\cropped-by-semantic-tag\12612.png
12613,button,..\..\..\data\cropped-by-semantic-tag\12613.png
12614,h2,..\..\..\data\cropped-by-semantic-tag\12614.png
12615,h1,..\..\..\data\cropped-by-semantic-tag\12615.png
12616,a,..\..\..\data\cropped-by-semantic-tag\12616.png
12617,a,..\..\..\data\cropped-by-semantic-tag\12617.png
12618,h2,..\..\..\data\cropped-by-semantic-tag\12618.png
12619,button,..\..\..\data\cropped-by-semantic-tag\12619.png
12620,button,..\..\..\data\cropped-by-semantic-tag\12620.png
12621,button,..\..\..\data\cropped-by-semantic-tag\12621.png
12622,header,..\..\..\data\cropped-by-semantic-tag\12622.png
12623,button,..\..\..\data\cropped-by-semantic-tag\12623.png
12624,h1,..\..\..\data\cropped-by-semantic-tag\12624.png
12625,input,..\..\..\data\cropped-by-semantic-tag\12625.png
12626,h2,..\..\..\data\cropped-by-semantic-tag\12626.png
12627,h2,..\..\..\data\cropped-by-semantic-tag\12627.png
12628,h2,..\..\..\data\cropped-by-semantic-tag\12628.png
12629,h2,..\..\..\data\cropped-by-semantic-tag\12629.png
12630,h2,..\..\..\data\cropped-by-semantic-tag\12630.png
12631,a,..\..\..\data\cropped-by-semantic-tag\12631.png
12632,h2,..\..\..\data\cropped-by-semantic-tag\12632.png
12633,h2,..\..\..\data\cropped-by-semantic-tag\12633.png
12634,h2,..\..\..\data\cropped-by-semantic-tag\12634.png
12635,h2,..\..\..\data\cropped-by-semantic-tag\12635.png
12636,h2,..\..\..\data\cropped-by-semantic-tag\12636.png
12637,h2,..\..\..\data\cropped-by-semantic-tag\12637.png
12638,h2,..\..\..\data\cropped-by-semantic-tag\12638.png
12639,h2,..\..\..\data\cropped-by-semantic-tag\12639.png
12640,h2,..\..\..\data\cropped-by-semantic-tag\12640.png
12641,h2,..\..\..\data\cropped-by-semantic-tag\12641.png
12642,a,..\..\..\data\cropped-by-semantic-tag\12642.png
12643,h2,..\..\..\data\cropped-by-semantic-tag\12643.png
12644,button,..\..\..\data\cropped-by-semantic-tag\12644.png
12645,button,..\..\..\data\cropped-by-semantic-tag\12645.png
12646,button,..\..\..\data\cropped-by-semantic-tag\12646.png
12647,header,..\..\..\data\cropped-by-semantic-tag\12647.png
12648,button,..\..\..\data\cropped-by-semantic-tag\12648.png
12649,a,..\..\..\data\cropped-by-semantic-tag\12649.png
12650,a,..\..\..\data\cropped-by-semantic-tag\12650.png
12651,h1,..\..\..\data\cropped-by-semantic-tag\12651.png
12652,input,..\..\..\data\cropped-by-semantic-tag\12652.png
12653,h2,..\..\..\data\cropped-by-semantic-tag\12653.png
12654,h2,..\..\..\data\cropped-by-semantic-tag\12654.png
12655,h2,..\..\..\data\cropped-by-semantic-tag\12655.png
12656,h2,..\..\..\data\cropped-by-semantic-tag\12656.png
12657,h2,..\..\..\data\cropped-by-semantic-tag\12657.png
12658,h2,..\..\..\data\cropped-by-semantic-tag\12658.png
12659,h2,..\..\..\data\cropped-by-semantic-tag\12659.png
12660,h2,..\..\..\data\cropped-by-semantic-tag\12660.png
12661,h2,..\..\..\data\cropped-by-semantic-tag\12661.png
12662,h2,..\..\..\data\cropped-by-semantic-tag\12662.png
12663,h2,..\..\..\data\cropped-by-semantic-tag\12663.png
12664,h2,..\..\..\data\cropped-by-semantic-tag\12664.png
12665,h2,..\..\..\data\cropped-by-semantic-tag\12665.png
12666,h2,..\..\..\data\cropped-by-semantic-tag\12666.png
12667,h2,..\..\..\data\cropped-by-semantic-tag\12667.png
12668,h2,..\..\..\data\cropped-by-semantic-tag\12668.png
12669,h2,..\..\..\data\cropped-by-semantic-tag\12669.png
12670,a,..\..\..\data\cropped-by-semantic-tag\12670.png
12671,a,..\..\..\data\cropped-by-semantic-tag\12671.png
12672,button,..\..\..\data\cropped-by-semantic-tag\12672.png
12673,button,..\..\..\data\cropped-by-semantic-tag\12673.png
12674,button,..\..\..\data\cropped-by-semantic-tag\12674.png
12675,header,..\..\..\data\cropped-by-semantic-tag\12675.png
12676,button,..\..\..\data\cropped-by-semantic-tag\12676.png
12677,h1,..\..\..\data\cropped-by-semantic-tag\12677.png
12678,h3,..\..\..\data\cropped-by-semantic-tag\12678.png
12679,input,..\..\..\data\cropped-by-semantic-tag\12679.png
12680,button,..\..\..\data\cropped-by-semantic-tag\12680.png
12681,h2,..\..\..\data\cropped-by-semantic-tag\12681.png
12682,h2,..\..\..\data\cropped-by-semantic-tag\12682.png
12683,h2,..\..\..\data\cropped-by-semantic-tag\12683.png
12684,a,..\..\..\data\cropped-by-semantic-tag\12684.png
12685,h2,..\..\..\data\cropped-by-semantic-tag\12685.png
12686,h2,..\..\..\data\cropped-by-semantic-tag\12686.png
12687,h2,..\..\..\data\cropped-by-semantic-tag\12687.png
12688,a,..\..\..\data\cropped-by-semantic-tag\12688.png
12689,h2,..\..\..\data\cropped-by-semantic-tag\12689.png
12690,h2,..\..\..\data\cropped-by-semantic-tag\12690.png
12691,h2,..\..\..\data\cropped-by-semantic-tag\12691.png
12692,h2,..\..\..\data\cropped-by-semantic-tag\12692.png
12693,h2,..\..\..\data\cropped-by-semantic-tag\12693.png
12694,h2,..\..\..\data\cropped-by-semantic-tag\12694.png
12695,h2,..\..\..\data\cropped-by-semantic-tag\12695.png
12696,h2,..\..\..\data\cropped-by-semantic-tag\12696.png
12697,h2,..\..\..\data\cropped-by-semantic-tag\12697.png
12698,h2,..\..\..\data\cropped-by-semantic-tag\12698.png
12699,header,..\..\..\data\cropped-by-semantic-tag\12699.png
12700,button,..\..\..\data\cropped-by-semantic-tag\12700.png
12701,h1,..\..\..\data\cropped-by-semantic-tag\12701.png
12702,input,..\..\..\data\cropped-by-semantic-tag\12702.png
12703,h2,..\..\..\data\cropped-by-semantic-tag\12703.png
12704,h2,..\..\..\data\cropped-by-semantic-tag\12704.png
12705,h2,..\..\..\data\cropped-by-semantic-tag\12705.png
12706,h2,..\..\..\data\cropped-by-semantic-tag\12706.png
12707,h2,..\..\..\data\cropped-by-semantic-tag\12707.png
12708,h2,..\..\..\data\cropped-by-semantic-tag\12708.png
12709,h2,..\..\..\data\cropped-by-semantic-tag\12709.png
12710,h2,..\..\..\data\cropped-by-semantic-tag\12710.png
12711,h2,..\..\..\data\cropped-by-semantic-tag\12711.png
12712,h2,..\..\..\data\cropped-by-semantic-tag\12712.png
12713,h2,..\..\..\data\cropped-by-semantic-tag\12713.png
12714,h2,..\..\..\data\cropped-by-semantic-tag\12714.png
12715,h2,..\..\..\data\cropped-by-semantic-tag\12715.png
12716,h2,..\..\..\data\cropped-by-semantic-tag\12716.png
12717,h2,..\..\..\data\cropped-by-semantic-tag\12717.png
12718,h2,..\..\..\data\cropped-by-semantic-tag\12718.png
12719,button,..\..\..\data\cropped-by-semantic-tag\12719.png
12720,button,..\..\..\data\cropped-by-semantic-tag\12720.png
12721,button,..\..\..\data\cropped-by-semantic-tag\12721.png
12722,header,..\..\..\data\cropped-by-semantic-tag\12722.png
12723,button,..\..\..\data\cropped-by-semantic-tag\12723.png
12724,a,..\..\..\data\cropped-by-semantic-tag\12724.png
12725,h1,..\..\..\data\cropped-by-semantic-tag\12725.png
12726,input,..\..\..\data\cropped-by-semantic-tag\12726.png
12727,h2,..\..\..\data\cropped-by-semantic-tag\12727.png
12728,h2,..\..\..\data\cropped-by-semantic-tag\12728.png
12729,h2,..\..\..\data\cropped-by-semantic-tag\12729.png
12730,h2,..\..\..\data\cropped-by-semantic-tag\12730.png
12731,h2,..\..\..\data\cropped-by-semantic-tag\12731.png
12732,h2,..\..\..\data\cropped-by-semantic-tag\12732.png
12733,h2,..\..\..\data\cropped-by-semantic-tag\12733.png
12734,h2,..\..\..\data\cropped-by-semantic-tag\12734.png
12735,h2,..\..\..\data\cropped-by-semantic-tag\12735.png
12736,h2,..\..\..\data\cropped-by-semantic-tag\12736.png
12737,h2,..\..\..\data\cropped-by-semantic-tag\12737.png
12738,h2,..\..\..\data\cropped-by-semantic-tag\12738.png
12739,h2,..\..\..\data\cropped-by-semantic-tag\12739.png
12740,h2,..\..\..\data\cropped-by-semantic-tag\12740.png
12741,h2,..\..\..\data\cropped-by-semantic-tag\12741.png
12742,h2,..\..\..\data\cropped-by-semantic-tag\12742.png
12743,h2,..\..\..\data\cropped-by-semantic-tag\12743.png
12744,button,..\..\..\data\cropped-by-semantic-tag\12744.png
12745,button,..\..\..\data\cropped-by-semantic-tag\12745.png
12746,button,..\..\..\data\cropped-by-semantic-tag\12746.png
12747,header,..\..\..\data\cropped-by-semantic-tag\12747.png
12748,button,..\..\..\data\cropped-by-semantic-tag\12748.png
12749,h1,..\..\..\data\cropped-by-semantic-tag\12749.png
12750,input,..\..\..\data\cropped-by-semantic-tag\12750.png
12751,h2,..\..\..\data\cropped-by-semantic-tag\12751.png
12752,h2,..\..\..\data\cropped-by-semantic-tag\12752.png
12753,h2,..\..\..\data\cropped-by-semantic-tag\12753.png
12754,h2,..\..\..\data\cropped-by-semantic-tag\12754.png
12755,h2,..\..\..\data\cropped-by-semantic-tag\12755.png
12756,h2,..\..\..\data\cropped-by-semantic-tag\12756.png
12757,h2,..\..\..\data\cropped-by-semantic-tag\12757.png
12758,h2,..\..\..\data\cropped-by-semantic-tag\12758.png
12759,h2,..\..\..\data\cropped-by-semantic-tag\12759.png
